simulation,total_cost,build_cost,inservice_cost
519,4705910.810518796,4536985.46895826,168925.34156053647
520,3069388.6882460504,2949584.1878227694,119804.50042328093
521,4263997.341522284,4117337.2156338086,146660.1258884745
522,3365394.9133758973,3249007.8987641693,116387.01461172757
523,4492509.451487913,4351287.9985338,141221.4529541137
524,3769253.571511206,3627355.745306942,141897.82620426462
525,2778729.8700177493,2658097.760498291,120632.10951945843
526,3042415.8618156593,2911101.2111045686,131314.6507110907
527,3955889.709093088,3813223.5680640647,142666.14102902307
528,4325979.386111642,4162703.43505901,163275.95105263178
529,3403304.1165366317,3275370.9234190844,127933.19311754713
530,4444716.344918381,4275919.354755034,168796.99016334655
531,3206553.6000225754,3092755.1876800777,113798.41234249696
532,4080056.358023146,3944895.0142281437,135161.3437950031
533,3323239.5468352074,3196076.0003188127,127163.5465163949
534,3423573.6645524427,3303412.006474704,120161.65807773877
535,3853337.558497778,3714868.638504028,138468.91999374997
536,3328283.455068426,3187215.846692926,141067.60837550054
537,3701408.7620240147,3570458.75996546,130950.00205855526
538,4675648.798320454,4528297.9178722445,147350.88044821026
539,3854838.86150922,3706621.012818396,148217.84869082418
540,4431856.857875007,4290480.459980047,141376.39789496062
541,3382405.1191603695,3243982.6148171336,138422.5043432357
542,4265687.517350864,4110463.378471024,155224.1388798391
543,4671405.6349105425,4535974.602818575,135431.03209196703
544,2716470.9278136455,2607239.6181401378,109231.30967350822
545,3674833.6265184707,3536220.2746744063,138613.35184406463
546,4629213.911623761,4478343.217176988,150870.69444677432
547,3922209.906168977,3775167.97319947,147041.93296950654
548,4053103.7602306195,3917142.762897772,135960.997332848
549,3680050.3308668463,3534532.5240365095,145517.80683033695
550,4260203.280108167,4122811.856120538,137391.42398762883
551,3671502.2474886714,3542354.5815926585,129147.6658960129
552,4832883.236711064,4689757.578258792,143125.65845227253
553,4251373.573914044,4119039.300868835,132334.27304520813
554,4293192.008736407,4137001.07984436,156190.92889204872
555,3515277.2859726837,3393754.819987188,121522.46598549589
556,3824661.9672756335,3688020.2920088097,136641.67526682364
557,3759781.069867008,3615311.608110028,144469.46175697946
558,4364283.920055149,4226643.36185909,137640.55819605896
559,4165797.553203311,4014070.369717126,151727.18348618483
560,4171270.7745628837,4031086.9597256505,140183.81483723345
561,5237893.492091755,5057365.667490173,180527.82460158123
562,4635168.034202269,4480409.3326663375,154758.70153593027
563,3803863.074091753,3672006.0686815423,131857.00541021116
564,5204582.218741197,5026179.431231894,178402.78750930348
565,3594265.816499358,3467228.4364889814,127037.38001037783
566,2981637.3584349873,2834596.94456025,147040.41387473754
567,3287953.9571269513,3161255.7066147868,126698.25051216515
568,2966888.630316943,2856935.1185615687,109953.51175537391
569,4272739.157182418,4111932.7356007313,160806.42158168618
570,3807613.730275161,3686183.191122326,121430.53915283582
571,5155691.246911256,4996860.260188785,158830.98672246913
572,4036516.3778767884,3907314.056594415,129202.32128237336
573,3712405.3476375756,3572963.8688012892,139441.4788362861
574,4559041.001479765,4418413.050760587,140627.95071917868
575,2894632.6690350855,2774107.0224222895,120525.64661279613
576,3904224.2504246,3750840.123266273,153384.12715832668
577,4741498.561174482,4582788.654305836,158709.90686864534
578,3223866.839693125,3088908.152168425,134958.6875247006
579,4785790.385821831,4633165.535824926,152624.84999690618
580,4077749.4891705965,3939209.0329559757,138540.45621462105
581,4068973.4860256715,3906675.9347626404,162297.55126303123
582,4469997.230476248,4318589.57719238,151407.6532838681
583,5272139.240143055,5120605.861927134,151533.37821592082
584,4206260.253460299,4061897.5886016437,144362.6648586557
585,4245436.7114980575,4110902.7668422167,134533.94465584026
586,4072592.632238801,3925950.665518634,146641.96672016702
587,3419525.448270546,3277013.4140210096,142512.03424953617
588,4523018.151324192,4366668.33306437,156349.81825982264
589,3502528.901432312,3370917.451712229,131611.4497200829
590,3924174.662639528,3784279.7518454366,139894.910794091
591,3595909.3084159466,3466498.5425770883,129410.76583885726
592,4378012.219651353,4232097.925753289,145914.29389806406
593,4425436.05328721,4277410.523928452,148025.52935875708
594,4940211.514113824,4784196.074872276,156015.43924154816
595,3702550.060044828,3565458.635263957,137091.42478087134
596,3947034.659288816,3804311.7451925804,142722.91409623608
597,3505442.756385373,3368090.791858803,137351.9645265694
598,3778246.0851044464,3632698.6071176287,145547.47798681713
599,4202628.643989172,4052676.3019236713,149952.34206550015
600,4540054.033096606,4367270.596590567,172783.4365060379
601,3477713.636813628,3351469.657696285,126243.97911734354
602,4417904.989503523,4263634.998651776,154269.99085174676
603,4609752.318725647,4460616.925541424,149135.39318422312
604,4271764.7453537155,4126936.1698509473,144828.5755027683
605,5271815.363530194,5119895.925860859,151919.43766933377
606,3329673.0679582106,3186449.617260394,143223.45069781644
607,3223492.131858182,3097728.4669252494,125763.66493293254
608,3210758.4835406514,3075263.0865789964,135495.39696165465
609,4740571.916621494,4587918.062527965,152653.85409353024
610,4413660.021721076,4265291.07439651,148368.94732456634
611,3899735.28330242,3747626.636952528,152108.6463498923
612,4160585.3893774822,4008580.533415957,152004.85596152465
613,3212590.500180335,3090331.964684744,122258.53549559058
614,5348232.700735392,5171192.416912733,177040.28382265905
615,3950164.997017349,3803299.725131963,146865.27188538606
616,4077043.302559998,3928907.1804153067,148136.12214469153
617,4771420.463906563,4616062.431026016,155358.03288054664
618,4558541.510551458,4401367.290337439,157174.2202140202
619,4115183.533185727,3983593.612655999,131589.92052972803
620,3629082.5506489943,3495733.1958822,133349.35476679393
621,4300081.426595509,4141844.4323278596,158236.9942676499
622,5314509.113227453,5147564.666876801,166944.44635065156
623,5202665.8418563325,5029916.196408341,172749.64544799092
624,5315043.057676807,5142247.051140584,172796.00653622323
625,3663765.1742175883,3530603.416005559,133161.75821202988
626,3622418.6550756153,3483226.189774006,139192.46530160896
627,4167719.2235420393,4033303.2560689165,134415.9674731233
628,4248559.726331998,4101346.548739721,147213.1775922768
629,4883882.526303149,4712897.260796405,170985.26550674404
630,3139450.244973667,2992085.0280862288,147365.21688743788
631,4930678.220293846,4773428.552721537,157249.66757231037
632,4182972.463015235,4049272.780144357,133699.68287087843
633,3860643.1492997236,3720547.485225369,140095.664074354
634,3453954.007232778,3321908.0991319767,132045.90810080097
635,3295601.112530503,3170823.843143773,124777.26938673019
636,4598984.986661257,4450626.429061355,148358.55759990244
637,3915962.8430663296,3778483.0307419,137479.81232442916
638,3322022.0278577106,3200922.9895289023,121099.03832880844
639,3311174.429542767,3179332.9012192274,131841.52832354006
640,3921016.2814760245,3790094.9717337247,130921.30974229943
641,4870778.860070449,4710014.215748884,160764.6443215655
642,3805942.680251903,3659569.3661645446,146373.31408735877
643,3327299.0876917685,3210373.0114823394,116926.07620942904
644,4024442.471817418,3881585.5219365666,142856.9498808516
645,4043422.101325514,3911219.008111446,132203.09321406743
646,3236319.805767603,3091120.7887197384,145199.0170478649
647,4085463.3037213674,3935569.8532996695,149893.45042169775
648,3867304.4626767747,3737505.262218535,129799.20045824006
649,4247003.954718269,4100410.9626337704,146592.99208449852
650,5122711.851366197,4959501.24404607,163210.60732012615
651,4564617.376789985,4405983.096636073,158634.28015391226
652,3721861.889235206,3594931.4549257993,126930.43430940717
653,3011990.5170836886,2899242.562937964,112747.95414572375
654,5581002.427351575,5419049.331913554,161953.09543802013
655,4218770.472415003,4061191.5717366925,157578.90067831083
656,3893911.4319245364,3732311.7943601348,161599.6375644018
657,3859074.7273645946,3727963.9740686077,131110.75329598674
658,4439421.373249695,4287932.980552156,151488.39269753924
659,3773416.8745893324,3648209.176911493,125207.69767783985
660,3661115.7967692455,3508742.951747889,152372.8450213568
661,3491681.421936042,3340801.984293629,150879.43764241395
662,3820689.7101797815,3678180.764239597,142508.94594018458
663,3588196.925806408,3472527.8277208996,115669.09808550743
664,3582400.5415639235,3439098.5796064283,143301.96195749502
665,4028814.1109398287,3876470.614458755,152343.4964810743
666,3848923.9853584343,3708178.8534838404,140745.13187459324
667,5134912.660037782,4953799.538192051,181113.12184573046
668,2595853.6348497607,2486721.840490607,109131.794359154
669,4762750.281236045,4603352.10359133,159398.17764471477
670,4773389.980517605,4599841.88854394,173548.091973665
671,2801646.957990377,2675260.5149468426,126386.44304353517
672,3854294.0615077233,3722368.0964948055,131925.96501291823
673,3757656.379077008,3620030.959645172,137625.41943183623
674,3143928.1713829506,3020978.339776834,122949.83160611689
675,3800319.7006897265,3661593.627469512,138726.07322021484
676,3404733.39727096,3267221.486732068,137511.91053889165
677,5185218.54251887,5023717.69291136,161500.8496075109
678,4597148.91840631,4446801.652064148,150347.266342162
679,4911665.183488072,4747383.84933984,164281.33414823236
680,4296975.921745362,4156726.709731398,140249.21201396416
681,3334615.86776332,3194019.568173489,140596.2995898307
682,3709719.516032164,3570540.34119413,139179.17483803304
683,4461935.800164635,4298795.269610921,163140.53055371434
684,3169577.1802353933,3044526.7241214593,125050.45611393373
685,4550212.254994273,4405190.854222541,145021.4007717327
686,3731788.4191613966,3594839.6750175506,136948.74414384575
687,3674564.73058105,3549363.1883336436,125201.54224740605
688,4468662.9916111445,4310267.887280002,158395.1043311425
689,4069150.2420717184,3927641.695192732,141508.5468789865
690,3964132.835778538,3836912.3272752673,127220.50850327115
691,4802429.720579012,4636654.172846825,165775.54773218796
692,3345170.3094139695,3205549.575772616,139620.733641353
693,4354531.046192796,4193042.4501786386,161488.59601415746
694,4455346.470382906,4294532.81458839,160813.65579451591
695,3935819.20505143,3811083.925483013,124735.27956841693
696,4300706.543217759,4143397.3731853953,157309.17003236292
697,3782148.0114587443,3641213.2598882727,140934.75157047148
698,4717007.905242734,4555099.240353662,161908.66488907184
699,3987592.0567388344,3861743.2015707092,125848.85516812542
700,3774562.158504151,3645209.309068982,129352.84943516874
701,4839888.371137558,4681382.550570403,158505.820567153
702,3744266.295843107,3620329.883619831,123936.4122232769
703,3448655.553059151,3315339.099455961,133316.45360318912
704,3246344.9089217614,3112002.0252596606,134342.88366210094
705,4672414.150147394,4525064.084976499,147350.06517089487
706,3188010.6000502543,3056666.028280368,131344.57176988566
707,4972416.304435425,4818992.20380397,153424.1006314543
708,2791683.7129026456,2678645.0360850436,113038.67681760163
709,5311218.09327431,5154364.065079538,156854.02819477304
710,4427805.698014719,4277644.970616473,150160.72739824618
711,4048660.0576699036,3895143.93478354,153516.12288636377
712,3357783.546536834,3229507.0149137913,128276.53162304235
713,4063507.8190820822,3931924.0113402884,131583.80774179415
714,3812635.0535532194,3668706.6421619733,143928.41139124677
715,4569247.910462145,4431582.869734072,137665.04072807246
716,3936249.6766489386,3800606.6030066363,135643.07364230262
717,3990768.605931536,3836746.16942547,154022.43650606525
718,4207815.6583895665,4048838.881906241,158976.77648332572
719,3879225.32118477,3742795.602415233,136429.7187695381
720,4390877.414524429,4241797.562855615,149079.85166881347
721,2861793.2326912405,2752560.8119458673,109232.4207453733
722,3063676.6608492862,2939224.106192353,124452.55465693271
723,4627375.867497419,4473585.313620182,153790.55387723687
724,4096414.193198585,3955132.2030740203,141281.99012456456
725,3795676.2433079537,3664590.839493678,131085.4038142751
726,3975466.1363523025,3829812.0763817187,145654.05997058403
727,4007583.710353368,3870838.9345396888,136744.77581367936
728,3323303.5774066797,3198758.1374910465,124545.43991563369
729,3432107.1812454285,3306414.036517181,125693.14472824773
730,4129463.7985101976,3996179.2304462735,133284.5680639246
731,3343121.353343483,3205897.905601463,137223.44774202027
732,4251354.445723951,4103853.741793654,147500.70393029798
733,3209599.2586615193,3085116.446108355,124482.81255316421
734,4633927.375857159,4486077.992675113,147849.3831820461
735,4081002.437269083,3958361.302287298,122641.13498178599
736,4318194.254670744,4162759.8800145816,155434.37465616228
737,4517849.824566629,4375934.38766401,141915.43690261853
738,4951836.436493181,4794572.639328373,157263.79716480811
739,4451742.667275535,4300766.1350842025,150976.53219133403
740,3088723.3922505477,2966338.014613373,122385.37763717462
741,3345924.006510088,3208698.833904215,137225.1726058733
742,3652841.41562122,3524338.0536536667,128503.36196755405
743,3931874.167113797,3792820.3578936006,139053.80922019633
744,4686651.252041689,4520481.089418943,166170.16262274585
745,3596817.7702778275,3472381.0122600263,124436.75801780124
746,4122153.217970332,3985456.928940168,136696.28903016416
747,3209811.313202232,3092656.845916461,117154.46728577121
748,3353946.453404392,3235893.6500525824,118052.80335180993
749,3000462.2457996365,2878677.8192023463,121784.42659728957
750,3559088.405582129,3414026.8752205954,145061.5303615328
751,3316968.330680894,3186870.564559293,130097.76612160144
752,3116280.0357812718,3010700.9118955564,105579.12388571509
753,4691071.077728559,4547731.7562811375,143339.32144742276
754,3221887.987235848,3096992.600185799,124895.38705004919
755,5424224.464086508,5240216.45140995,184008.01267656026
756,4237444.698641976,4091982.1584886597,145462.54015331686
757,4167250.3390220962,4026537.3767488953,140712.96227320028
758,3740155.4987450493,3601134.9648843943,139020.5338606545
759,4330236.736089147,4183607.8165857713,146628.91950337507
